carbonsource,experiment,cellno,tag,time,recovery_time,observation
glu005,231207,4,231207_glu005_4,34.8513,19.7145,0.216821171
glu005,231207,4,231207_glu005_4,35.4674,20.3306,0.243531456
glu005,231207,4,231207_glu005_4,36.0835,20.9467,0.241176995
glu005,231207,4,231207_glu005_4,36.6996,21.5628,0.229220163
glu005,231207,4,231207_glu005_4,37.3157,22.1789,0.311941659
glu005,231207,4,231207_glu005_4,37.9317,22.7949,0.249992471
glu005,231207,4,231207_glu005_4,38.5478,23.411,0.258623048
glu005,231207,4,231207_glu005_4,39.1639,24.0271,0.255449045
glu005,231207,4,231207_glu005_4,39.78,24.6432,0.282685107
glu005,231207,4,231207_glu005_4,40.3961,25.2593,0.252534595
glu005,231207,4,231207_glu005_4,41.0121,25.8753,0.247390775
glu005,231207,4,231207_glu005_4,41.6282,26.4914,0.26308904
glu005,231207,4,231207_glu005_4,42.2443,27.1075,0.279839049
glu005,231207,4,231207_glu005_4,42.8604,27.7236,0.277919718
glu005,231207,4,231207_glu005_4,43.4765,28.3397,0.219198827
glu005,231207,4,231207_glu005_4,44.0925,28.9557,0.349262142
glu005,231207,4,231207_glu005_4,44.7086,29.5718,0.291273655
glu005,231207,4,231207_glu005_4,45.3247,30.1879,0.250992721
glu005,231207,4,231207_glu005_4,45.9408,30.804,0.301499256
glu005,231207,4,231207_glu005_4,46.5569,31.4201,0.363375827
glu005,231207,4,231207_glu005_4,47.1729,32.0361,0.333391933
glu005,231207,4,231207_glu005_4,47.789,32.6522,0.234444228
glu005,231207,4,231207_glu005_4,48.4051,33.2683,0.274332254
glu005,231207,4,231207_glu005_4,49.0212,33.8844,0.247644353
glu005,231207,4,231207_glu005_4,49.6373,34.5005,0.268156556
glu005,231207,4,231207_glu005_4,50.2533,35.1165,0.259729612
glu005,231207,4,231207_glu005_4,50.8694,35.7326,0.333235618
glu005,231207,4,231207_glu005_4,51.4855,36.3487,0.270273619
glu005,231207,4,231207_glu005_4,52.1016,36.9648,0.281726068
glu005,231207,4,231207_glu005_4,52.7177,37.5809,0.258932479
glu005,231207,4,231207_glu005_4,53.3337,38.1969,0.298503763
glu005,231207,4,231207_glu005_4,53.9498,38.813,0.278530446
glu005,231207,4,231207_glu005_4,54.5659,39.4291,0.313792134
glu005,231207,4,231207_glu005_4,55.182,40.0452,0.356789829
glu005,231207,4,231207_glu005_4,55.7981,40.6613,0.305191998
glu005,231207,4,231207_glu005_4,56.4141,41.2773,0.318857552
glu005,231207,4,231207_glu005_4,57.0302,41.8934,0.26446876
glu005,231207,4,231207_glu005_4,57.6463,42.5095,0.257607331
glu005,231207,4,231207_glu005_4,58.2624,43.1256,0.294475346
glu005,231207,4,231207_glu005_4,58.8785,43.7417,0.268186777
glu005,231207,4,231207_glu005_4,59.4945,44.3577,0.303254039
glu005,231207,4,231207_glu005_4,60.1106,44.9738,0.321134439
glu005,231207,4,231207_glu005_4,60.7267,45.5899,0.242293723
glu005,231207,4,231207_glu005_4,61.3428,46.206,0.260709205
glu005,231207,4,231207_glu005_4,61.9589,46.8221,0.286935817
glu005,231207,4,231207_glu005_4,62.5749,47.4381,0.282500286
glu005,231207,4,231207_glu005_4,63.191,48.0542,0.363072679
glu005,231207,4,231207_glu005_4,63.8071,48.6703,0.265636131
glu005,231207,4,231207_glu005_4,64.4232,49.2864,0.300394986
glu005,231207,4,231207_glu005_4,65.0393,49.9025,0.365411387
glu005,231207,4,231207_glu005_4,65.6553,50.5185,0.439552411
glu005,231207,4,231207_glu005_4,66.2714,51.1346,0.395014254
glu005,231207,4,231207_glu005_4,66.8875,51.7507,0.245589862
glu005,231207,4,231207_glu005_4,67.5036,52.3668,0.35033583
glu005,231207,4,231207_glu005_4,68.1197,52.9829,0.309983122
glu005,231207,4,231207_glu005_4,68.7357,53.5989,0.313348423
glu005,231207,4,231207_glu005_4,69.3518,54.215,0.341873655
glu005,231207,4,231207_glu005_4,69.9679,54.8311,0.310829155
glu005,231207,4,231207_glu005_4,70.584,55.4472,0.300714405
glu005,231207,4,231207_glu005_4,71.2001,56.0633,0.307134535
glu005,231207,4,231207_glu005_4,71.8161,56.6793,0.338948912
glu005,231207,4,231207_glu005_4,72.4322,57.2954,0.32335195
glu005,231207,4,231207_glu005_4,73.0483,57.9115,0.273424563
glu005,231207,5,231207_glu005_5,5.6665,0,0.104072936
glu005,231207,5,231207_glu005_5,6.0764,0.4099,0.073939143
glu005,231207,5,231207_glu005_5,6.4863,0.8198,0.130581538
glu005,231207,5,231207_glu005_5,6.8962,1.2297,0.097583778
glu005,231207,5,231207_glu005_5,7.3062,1.6397,0.133367775
glu005,231207,5,231207_glu005_5,7.7161,2.0496,0.123055503
glu005,231207,5,231207_glu005_5,8.126,2.4595,0.131907215
glu005,231207,5,231207_glu005_5,8.5359,2.8694,0.14928288
glu005,231207,5,231207_glu005_5,8.9458,3.2793,0.139509721
glu005,231207,5,231207_glu005_5,9.3557,3.6892,0.128448448
glu005,231207,5,231207_glu005_5,9.7657,4.0992,0.134972517
glu005,231207,5,231207_glu005_5,10.1756,4.5091,0.200114849
glu005,231207,5,231207_glu005_5,10.5855,4.919,0.107837912
glu005,231207,5,231207_glu005_5,10.9954,5.3289,0.170582854
glu005,231207,5,231207_glu005_5,11.4053,5.7388,0.161885209
glu005,231207,5,231207_glu005_5,11.8152,6.1487,0.187287546
glu005,231207,5,231207_glu005_5,12.2252,6.5587,0.199679168
glu005,231207,5,231207_glu005_5,12.6351,6.9686,0.158281834
glu005,231207,5,231207_glu005_5,13.045,7.3785,0.179569968
glu005,231207,5,231207_glu005_5,13.4549,7.7884,0.186211307
glu005,231207,5,231207_glu005_5,13.8648,8.1983,0.169389502
glu005,231207,5,231207_glu005_5,14.2747,8.6082,0.146632935
glu005,231207,5,231207_glu005_5,14.6847,9.0182,0.174118906
glu005,231207,5,231207_glu005_5,15.0946,9.4281,0.197096215
glu005,231207,5,231207_glu005_5,15.5045,9.838,0.174570052
glu005,231207,5,231207_glu005_5,15.9144,10.2479,0.199354713
glu005,231207,5,231207_glu005_5,16.3243,10.6578,0.097972213
glu005,231207,5,231207_glu005_5,16.7342,11.0677,0.236215344
glu005,231207,5,231207_glu005_5,17.1441,11.4776,0.198653453
glu005,231207,5,231207_glu005_5,17.5541,11.8876,0.207008529
glu005,231207,5,231207_glu005_5,17.964,12.2975,0.213052327
glu005,231207,5,231207_glu005_5,18.3739,12.7074,0.15661505
glu005,231207,5,231207_glu005_5,18.7838,13.1173,0.2386979
glu005,231207,5,231207_glu005_5,19.1937,13.5272,0.258045827
glu005,231207,5,231207_glu005_5,19.6036,13.9371,0.165600681
glu005,231207,5,231207_glu005_5,20.0136,14.3471,0.151675908
glu005,231207,5,231207_glu005_5,20.4235,14.757,0.272184441
glu005,231207,5,231207_glu005_5,20.8334,15.1669,0.20256278
glu005,231207,5,231207_glu005_5,21.2433,15.5768,0.235452004
glu005,231207,5,231207_glu005_5,21.6532,15.9867,0.24079644
glu005,231207,5,231207_glu005_5,22.0631,16.3966,0.234850235
glu005,231207,5,231207_glu005_5,22.4731,16.8066,0.231329451
glu005,231207,5,231207_glu005_5,22.883,17.2165,0.24347403
glu005,231207,5,231207_glu005_5,23.2929,17.6264,0.209076116
glu005,231207,5,231207_glu005_5,23.7028,18.0363,0.232937991
glu005,231207,5,231207_glu005_5,24.1127,18.4462,0.258744106
glu005,231207,5,231207_glu005_5,24.5226,18.8561,0.255765934
glu005,231207,5,231207_glu005_5,24.9326,19.2661,0.304908166
glu005,231207,5,231207_glu005_5,25.3425,19.676,0.264709104
glu005,231207,5,231207_glu005_5,25.7524,20.0859,0.18885747
glu005,231207,5,231207_glu005_5,26.1623,20.4958,0.195467552
glu005,231207,5,231207_glu005_5,26.5722,20.9057,0.252998876
glu005,231207,5,231207_glu005_5,26.9821,21.3156,0.165011757
glu005,231207,5,231207_glu005_5,27.3921,21.7256,0.260181477
glu005,231207,5,231207_glu005_5,27.802,22.1355,0.189576845
glu005,231207,5,231207_glu005_5,28.2119,22.5454,0.222966111
glu005,231207,5,231207_glu005_5,28.6218,22.9553,0.270548942
glu005,231207,5,231207_glu005_5,29.0317,23.3652,0.204697984
glu005,231207,5,231207_glu005_5,29.4416,23.7751,0.229925843
glu005,231207,5,231207_glu005_5,29.8516,24.1851,0.282080446
glu005,231207,5,231207_glu005_5,30.2615,24.595,0.261080723
glu005,231207,5,231207_glu005_5,30.6714,25.0049,0.259809162
glu005,231207,5,231207_glu005_5,31.0813,25.4148,0.213220961
glu005,231207,5,231207_glu005_5,31.4912,25.8247,0.291590556
glu005,231207,5,231207_glu005_5,31.9011,26.2346,0.262352002
glu005,231207,5,231207_glu005_5,32.3111,26.6446,0.288119368
glu005,231207,5,231207_glu005_5,32.721,27.0545,0.317209042
glu005,231207,5,231207_glu005_5,33.1309,27.4644,0.260266356
glu005,231207,5,231207_glu005_5,33.5408,27.8743,0.299272734
glu005,231207,5,231207_glu005_5,33.9507,28.2842,0.275454559
glu005,231207,5,231207_glu005_5,34.3606,28.6941,0.265274742
glu005,231207,5,231207_glu005_5,34.7706,29.1041,0.396870576
glu005,231207,5,231207_glu005_5,35.1805,29.514,0.267255772
glu005,231207,5,231207_glu005_5,35.5904,29.9239,0.230372118
glu005,231207,5,231207_glu005_5,36.0003,30.3338,0.236334206
glu005,231207,5,231207_glu005_5,36.4102,30.7437,0.239100285
glu005,231207,5,231207_glu005_5,36.8201,31.1536,0.269455774
glu005,231207,5,231207_glu005_5,37.2301,31.5636,0.291278492
glu005,231207,5,231207_glu005_5,37.64,31.9735,0.297310084
glu005,231207,5,231207_glu005_5,38.0499,32.3834,0.286393708
glu005,231207,5,231207_glu005_5,38.4598,32.7933,0.318852359
glu005,231207,5,231207_glu005_5,38.8697,33.2032,0.21974547
glu005,231207,5,231207_glu005_5,39.2796,33.6131,0.24153274
glu005,231207,5,231207_glu005_5,39.6895,34.023,0.27770633
glu005,231207,5,231207_glu005_5,40.0995,34.433,0.216512594
glu005,231207,5,231207_glu005_5,40.5094,34.8429,0.285948816
glu005,231207,5,231207_glu005_5,40.9193,35.2528,0.323575984
glu005,231207,5,231207_glu005_5,41.3292,35.6627,0.268745455
glu005,231207,5,231207_glu005_5,41.7391,36.0726,0.311819182
glu005,231207,5,231207_glu005_5,42.149,36.4825,0.28447937
glu005,231207,5,231207_glu005_5,42.559,36.8925,0.319489378
glu005,231207,5,231207_glu005_5,42.9689,37.3024,0.281949114
glu005,231207,5,231207_glu005_5,43.3788,37.7123,0.266005791
glu005,231207,5,231207_glu005_5,43.7887,38.1222,0.312644804
glu005,231207,5,231207_glu005_5,44.1986,38.5321,0.259795803
glu005,231207,6,231207_glu005_6,12.9244,0,0.216095903
glu005,231207,6,231207_glu005_6,13.2427,0.3183,0.238828632
glu005,231207,6,231207_glu005_6,13.561,0.6366,0.21622898
glu005,231207,6,231207_glu005_6,13.8793,0.9549,0.19813156
glu005,231207,6,231207_glu005_6,14.1976,1.2732,0.210353818
glu005,231207,6,231207_glu005_6,14.5159,1.5915,0.257973876
glu005,231207,6,231207_glu005_6,14.8341,1.9097,0.246291791
glu005,231207,6,231207_glu005_6,15.1524,2.228,0.236509756
glu005,231207,6,231207_glu005_6,15.4707,2.5463,0.260097615
glu005,231207,6,231207_glu005_6,15.789,2.8646,0.249255006
glu005,231207,6,231207_glu005_6,16.1073,3.1829,0.331893254
glu005,231207,6,231207_glu005_6,16.4256,3.5012,0.304947788
glu005,231207,6,231207_glu005_6,16.7439,3.8195,0.254824578
glu005,231207,6,231207_glu005_6,17.0622,4.1378,0.252668458
glu005,231207,6,231207_glu005_6,17.3805,4.4561,0.279880085
glu005,231207,6,231207_glu005_6,17.6987,4.7743,0.263790943
glu005,231207,6,231207_glu005_6,18.017,5.0926,0.26891645
glu005,231207,6,231207_glu005_6,18.3353,5.4109,0.315226619
glu005,231207,6,231207_glu005_6,18.6536,5.7292,0.260577154
glu005,231207,6,231207_glu005_6,18.9719,6.0475,0.229632912
glu005,231207,6,231207_glu005_6,19.2902,6.3658,0.245150944
glu005,231207,6,231207_glu005_6,19.6085,6.6841,0.292620196
glu005,231207,6,231207_glu005_6,19.9268,7.0024,0.278716664
glu005,231207,6,231207_glu005_6,20.245,7.3206,0.34778403
glu005,231207,6,231207_glu005_6,20.5633,7.6389,0.287045717
glu005,231207,6,231207_glu005_6,20.8816,7.9572,0.280917487
glu005,231207,6,231207_glu005_6,21.1999,8.2755,0.289652577
glu005,231207,6,231207_glu005_6,21.5182,8.5938,0.280600736
glu005,231207,6,231207_glu005_6,21.8365,8.9121,0.278188508
glu005,231207,6,231207_glu005_6,22.1548,9.2304,0.305881448
glu005,231207,6,231207_glu005_6,22.4731,9.5487,0.25828291
glu005,231207,6,231207_glu005_6,22.7913,9.8669,0.307101239
glu005,231207,6,231207_glu005_6,23.1096,10.1852,0.294362425
glu005,231207,6,231207_glu005_6,23.4279,10.5035,0.289051504
glu005,231207,6,231207_glu005_6,23.7462,10.8218,0.325572979
glu005,231207,6,231207_glu005_6,24.0645,11.1401,0.323940696
glu005,231207,6,231207_glu005_6,24.3828,11.4584,0.299881451
glu005,231207,6,231207_glu005_6,24.7011,11.7767,0.335009717
glu005,231207,6,231207_glu005_6,25.0194,12.095,0.366432156
glu005,231207,6,231207_glu005_6,25.3377,12.4133,0.329831634
glu005,231207,6,231207_glu005_6,25.6559,12.7315,0.361057337
glu005,231207,6,231207_glu005_6,25.9742,13.0498,0.368989113
glu005,231207,6,231207_glu005_6,26.2925,13.3681,0.30173866
glu005,231207,6,231207_glu005_6,26.6108,13.6864,0.378976155
glu005,231207,6,231207_glu005_6,26.9291,14.0047,0.341376613
glu005,231207,6,231207_glu005_6,27.2474,14.323,0.300185683
glu005,231207,6,231207_glu005_6,27.5657,14.6413,0.319795262
glu005,231207,6,231207_glu005_6,27.884,14.9596,0.385838685
glu005,231207,6,231207_glu005_6,28.2022,15.2778,0.385714893
glu005,231207,6,231207_glu005_6,28.5205,15.5961,0.365055271
glu005,231207,6,231207_glu005_6,28.8388,15.9144,0.358460304
glu005,231207,6,231207_glu005_6,29.1571,16.2327,0.305751409
glu005,231207,6,231207_glu005_6,29.4754,16.551,0.333389166
glu005,231207,6,231207_glu005_6,29.7937,16.8693,0.373354099
glu005,231207,6,231207_glu005_6,30.112,17.1876,0.288894048
glu005,231207,6,231207_glu005_6,30.4303,17.5059,0.355979629
glu005,231207,6,231207_glu005_6,30.7485,17.8241,0.37311575
glu005,231207,6,231207_glu005_6,31.0668,18.1424,0.256947576
glu005,231207,6,231207_glu005_6,31.3851,18.4607,0.338518074
glu005,231207,6,231207_glu005_6,31.7034,18.779,0.387912852
glu005,231207,6,231207_glu005_6,32.0217,19.0973,0.320422212
glu005,231207,6,231207_glu005_6,32.34,19.4156,0.320439604
glu005,231207,6,231207_glu005_6,32.6583,19.7339,0.281752051
glu005,231207,6,231207_glu005_6,32.9766,20.0522,0.36305449
glu005,231207,6,231207_glu005_6,33.2949,20.3705,0.383546945
glu005,231207,6,231207_glu005_6,33.6131,20.6887,0.332307599
glu005,231207,6,231207_glu005_6,33.9314,21.007,0.325688239
glu005,231207,6,231207_glu005_6,34.2497,21.3253,0.335973898
glu005,231207,6,231207_glu005_6,34.568,21.6436,0.279395789
glu005,231207,6,231207_glu005_6,34.8863,21.9619,0.323978442
glu005,231207,6,231207_glu005_6,35.2046,22.2802,0.394473199
glu005,231207,6,231207_glu005_6,35.5229,22.5985,0.302571286
glu005,231207,6,231207_glu005_6,35.8412,22.9168,0.379397734
glu005,231207,6,231207_glu005_6,36.1594,23.235,0.334025629
glu005,231207,6,231207_glu005_6,36.4777,23.5533,0.366935578
glu005,231207,6,231207_glu005_6,36.796,23.8716,0.453197053
glu005,231207,6,231207_glu005_6,37.1143,24.1899,0.371142367
glu005,231207,6,231207_glu005_6,37.4326,24.5082,0.312470923
glu005,231207,6,231207_glu005_6,37.7509,24.8265,0.335609494
glu005,231207,6,231207_glu005_6,38.0692,25.1448,0.407443742
glu005,231207,6,231207_glu005_6,38.3875,25.4631,0.281265541
glu005,231207,6,231207_glu005_6,38.7057,25.7813,0.403556095
glu005,231207,6,231207_glu005_6,39.024,26.0996,0.317739337
glu005,231207,6,231207_glu005_6,39.3423,26.4179,0.319921757
glu005,231207,6,231207_glu005_6,39.6606,26.7362,0.382027512
glu005,231207,6,231207_glu005_6,39.9789,27.0545,0.435383094
glu005,231207,6,231207_glu005_6,40.2972,27.3728,0.301709465
glu005,231207,6,231207_glu005_6,40.6155,27.6911,0.321666416
glu005,231207,6,231207_glu005_6,40.9338,28.0094,0.339230752
glu005,231207,6,231207_glu005_6,41.2521,28.3277,0.347969964
glu005,231207,6,231207_glu005_6,41.5703,28.6459,0.344018691
glu005,231207,6,231207_glu005_6,41.8886,28.9642,0.371321042
glu005,231207,6,231207_glu005_6,42.2069,29.2825,0.328057505
glu005,231207,6,231207_glu005_6,42.5252,29.6008,0.411429867
glu005,231207,6,231207_glu005_6,42.8435,29.9191,0.278873864
glu005,231207,8,231207_glu005_8,10.5553,0,0.126046303
glu005,231207,8,231207_glu005_8,10.8821,0.3268,0.1115075
glu005,231207,8,231207_glu005_8,11.2088,0.6535,0.152257114
glu005,231207,8,231207_glu005_8,11.5355,0.9802,0.129497873
glu005,231207,8,231207_glu005_8,11.8623,1.307,0.156106045
glu005,231207,8,231207_glu005_8,12.189,1.6337,0.147119533
glu005,231207,8,231207_glu005_8,12.5157,1.9604,0.12571875
glu005,231207,8,231207_glu005_8,12.8424,2.2871,0.15768088
glu005,231207,8,231207_glu005_8,13.1692,2.6139,0.152606265
glu005,231207,8,231207_glu005_8,13.4959,2.9406,0.135166768
glu005,231207,8,231207_glu005_8,13.8226,3.2673,0.190441065
glu005,231207,8,231207_glu005_8,14.1493,3.594,0.197227245
glu005,231207,8,231207_glu005_8,14.4761,3.9208,0.223846931
glu005,231207,8,231207_glu005_8,14.8028,4.2475,0.15848029
glu005,231207,8,231207_glu005_8,15.1295,4.5742,0.196212309
glu005,231207,8,231207_glu005_8,15.4563,4.901,0.193477239
glu005,231207,8,231207_glu005_8,15.783,5.2277,0.208696055
glu005,231207,8,231207_glu005_8,16.1097,5.5544,0.185916163
glu005,231207,8,231207_glu005_8,16.4364,5.8811,0.133418151
glu005,231207,8,231207_glu005_8,16.7632,6.2079,0.218661847
glu005,231207,8,231207_glu005_8,17.0899,6.5346,0.173900793
glu005,231207,8,231207_glu005_8,17.4166,6.8613,0.187044277
glu005,231207,8,231207_glu005_8,17.7434,7.1881,0.130925488
glu005,231207,8,231207_glu005_8,18.0701,7.5148,0.216040414
glu005,231207,8,231207_glu005_8,18.3968,7.8415,0.243797731
glu005,231207,8,231207_glu005_8,18.7235,8.1682,0.187513588
glu005,231207,8,231207_glu005_8,19.0503,8.495,0.191793084
glu005,231207,8,231207_glu005_8,19.377,8.8217,0.176590193
glu005,231207,8,231207_glu005_8,19.7037,9.1484,0.174287497
glu005,231207,8,231207_glu005_8,20.0304,9.4751,0.191187834
glu005,231207,8,231207_glu005_8,20.3572,9.8019,0.171046449
glu005,231207,8,231207_glu005_8,20.6839,10.1286,0.208789401
glu005,231207,8,231207_glu005_8,21.0106,10.4553,0.235587597
glu005,231207,8,231207_glu005_8,21.3374,10.7821,0.227798969
glu005,231207,8,231207_glu005_8,21.6641,11.1088,0.217629084
glu005,231207,8,231207_glu005_8,21.9908,11.4355,0.235341706
glu005,231207,8,231207_glu005_8,22.3175,11.7622,0.150337756
glu005,231207,8,231207_glu005_8,22.6443,12.089,0.246990798
glu005,231207,8,231207_glu005_8,22.971,12.4157,0.171393499
glu005,231207,8,231207_glu005_8,23.2977,12.7424,0.21181404
glu005,231207,8,231207_glu005_8,23.6244,13.0691,0.18305099
glu005,231207,8,231207_glu005_8,23.9512,13.3959,0.243303606
glu005,231207,8,231207_glu005_8,24.2779,13.7226,0.214418153
glu005,231207,8,231207_glu005_8,24.6046,14.0493,0.215344302
glu005,231207,8,231207_glu005_8,24.9314,14.3761,0.237983151
glu005,231207,8,231207_glu005_8,25.2581,14.7028,0.202470637
glu005,231207,8,231207_glu005_8,25.5848,15.0295,0.228753834
glu005,231207,8,231207_glu005_8,25.9115,15.3562,0.233522021
glu005,231207,8,231207_glu005_8,26.2383,15.683,0.255858681
glu005,231207,8,231207_glu005_8,26.565,16.0097,0.214995887
glu005,231207,8,231207_glu005_8,26.8917,16.3364,0.158482648
glu005,231207,8,231207_glu005_8,27.2184,16.6631,0.197699159
glu005,231207,8,231207_glu005_8,27.5452,16.9899,0.232307863
glu005,231207,8,231207_glu005_8,27.8719,17.3166,0.232300955
glu005,231207,8,231207_glu005_8,28.1986,17.6433,0.20155673
glu005,231207,8,231207_glu005_8,28.5254,17.9701,0.218048797
glu005,231207,8,231207_glu005_8,28.8521,18.2968,0.204761794
glu005,231207,8,231207_glu005_8,29.1788,18.6235,0.201677027
glu005,231207,8,231207_glu005_8,29.5055,18.9502,0.216413784
glu005,231207,8,231207_glu005_8,29.8323,19.277,0.210095517
glu005,231207,8,231207_glu005_8,30.159,19.6037,0.18362734
glu005,231207,8,231207_glu005_8,30.4857,19.9304,0.231348656
glu005,231207,8,231207_glu005_8,30.8124,20.2571,0.243318907
glu005,231207,8,231207_glu005_8,31.1392,20.5839,0.243775551
glu005,231207,8,231207_glu005_8,31.4659,20.9106,0.222186866
glu005,231207,8,231207_glu005_8,31.7926,21.2373,0.229314146
glu005,231207,8,231207_glu005_8,32.1194,21.5641,0.212892883
glu005,231207,8,231207_glu005_8,32.4461,21.8908,0.216912297
glu005,231207,8,231207_glu005_8,32.7728,22.2175,0.170356307
glu005,231207,8,231207_glu005_8,33.0995,22.5442,0.210751333
glu005,231207,8,231207_glu005_8,33.4263,22.871,0.195573765
glu005,231207,8,231207_glu005_8,33.753,23.1977,0.195371919
glu005,231207,8,231207_glu005_8,34.0797,23.5244,0.24930031
glu005,231207,8,231207_glu005_8,34.4065,23.8512,0.249808688
glu005,231207,8,231207_glu005_8,34.7332,24.1779,0.249255501
glu005,231207,8,231207_glu005_8,35.0599,24.5046,0.206764203
glu005,231207,8,231207_glu005_8,35.3866,24.8313,0.210132065
glu005,231207,8,231207_glu005_8,35.7134,25.1581,0.203700355
glu005,231207,8,231207_glu005_8,36.0401,25.4848,0.214601718
glu005,231207,8,231207_glu005_8,36.3668,25.8115,0.201453782
glu005,231207,8,231207_glu005_8,36.6935,26.1382,0.200944743
glu005,231207,8,231207_glu005_8,37.0203,26.465,0.221437512
glu005,231207,8,231207_glu005_8,37.347,26.7917,0.181235406
glu005,231207,8,231207_glu005_8,37.6737,27.1184,0.239693225
glu005,231207,8,231207_glu005_8,38.0005,27.4452,0.219883452
glu005,231207,8,231207_glu005_8,38.3272,27.7719,0.286151352
glu005,231207,8,231207_glu005_8,38.6539,28.0986,0.203425981
glu005,231207,8,231207_glu005_8,38.9806,28.4253,0.250816351
glu005,231207,8,231207_glu005_8,39.3074,28.7521,0.182901289
glu005,231207,8,231207_glu005_8,39.6341,29.0788,0.221575854
glu005,231207,8,231207_glu005_8,39.9608,29.4055,0.21997818
glu005,231207,8,231207_glu005_8,40.2875,29.7322,0.229197603
glu005,231207,8,231207_glu005_8,40.6143,30.059,0.163604156
glu005,231207,8,231207_glu005_8,40.941,30.3857,0.230781661
glu005,231207,8,231207_glu005_8,41.2677,30.7124,0.238893459
glu005,231207,9,231207_glu005_9,10.0912,0,0.176591825
glu005,231207,9,231207_glu005_9,10.5662,0.475,0.168824264
glu005,231207,9,231207_glu005_9,11.0412,0.95,0.165392156
glu005,231207,9,231207_glu005_9,11.5162,1.425,0.158176205
glu005,231207,9,231207_glu005_9,11.9913,1.9001,0.207483435
glu005,231207,9,231207_glu005_9,12.4663,2.3751,0.25321477
glu005,231207,9,231207_glu005_9,12.9413,2.8501,0.165058541
glu005,231207,9,231207_glu005_9,13.4163,3.3251,0.201020941
glu005,231207,9,231207_glu005_9,13.8913,3.8001,0.241965669
glu005,231207,9,231207_glu005_9,14.3664,4.2752,0.260349468
glu005,231207,9,231207_glu005_9,14.8414,4.7502,0.254190504
glu005,231207,9,231207_glu005_9,15.3164,5.2252,0.22816944
glu005,231207,9,231207_glu005_9,15.7914,5.7002,0.245971298
glu005,231207,9,231207_glu005_9,16.2664,6.1752,0.223497264
glu005,231207,9,231207_glu005_9,16.7415,6.6503,0.210306829
glu005,231207,9,231207_glu005_9,17.2165,7.1253,0.283197318
glu005,231207,9,231207_glu005_9,17.6915,7.6003,0.300252378
glu005,231207,9,231207_glu005_9,18.1665,8.0753,0.253462861
glu005,231207,9,231207_glu005_9,18.6415,8.5503,0.278639387
glu005,231207,9,231207_glu005_9,19.1166,9.0254,0.299039076
glu005,231207,9,231207_glu005_9,19.5916,9.5004,0.220611955
glu005,231207,9,231207_glu005_9,20.0666,9.9754,0.289226357
glu005,231207,9,231207_glu005_9,20.5416,10.4504,0.260921017
glu005,231207,9,231207_glu005_9,21.0167,10.9255,0.202881505
glu005,231207,9,231207_glu005_9,21.4917,11.4005,0.287846852
glu005,231207,9,231207_glu005_9,21.9667,11.8755,0.201651913
glu005,231207,9,231207_glu005_9,22.4417,12.3505,0.279705762
glu005,231207,9,231207_glu005_9,22.9167,12.8255,0.271400802
glu005,231207,9,231207_glu005_9,23.3918,13.3006,0.301838121
glu005,231207,9,231207_glu005_9,23.8668,13.7756,0.256428476
glu005,231207,9,231207_glu005_9,24.3418,14.2506,0.273511345
glu005,231207,9,231207_glu005_9,24.8168,14.7256,0.335864075
glu005,231207,9,231207_glu005_9,25.2918,15.2006,0.303134231
glu005,231207,9,231207_glu005_9,25.7669,15.6757,0.291785522
glu005,231207,9,231207_glu005_9,26.2419,16.1507,0.256428698
glu005,231207,9,231207_glu005_9,26.7169,16.6257,0.282618183
glu005,231207,9,231207_glu005_9,27.1919,17.1007,0.242761386
glu005,231207,9,231207_glu005_9,27.6669,17.5757,0.314561133
glu005,231207,9,231207_glu005_9,28.142,18.0508,0.269097079
glu005,231207,9,231207_glu005_9,28.617,18.5258,0.254762499
glu005,231207,9,231207_glu005_9,29.092,19.0008,0.309620149
glu005,231207,9,231207_glu005_9,29.567,19.4758,0.301745179
glu005,231207,9,231207_glu005_9,30.042,19.9508,0.273004422
glu005,231207,9,231207_glu005_9,30.5171,20.4259,0.251826245
glu005,231207,9,231207_glu005_9,30.9921,20.9009,0.283352162
glu005,231207,9,231207_glu005_9,31.4671,21.3759,0.298549371
glu005,231207,9,231207_glu005_9,31.9421,21.8509,0.287027196
glu005,231207,9,231207_glu005_9,32.4172,22.326,0.266553835
glu005,231207,9,231207_glu005_9,32.8922,22.801,0.317778778
glu005,231207,9,231207_glu005_9,33.3672,23.276,0.2922052
glu005,231207,9,231207_glu005_9,33.8422,23.751,0.297178819
glu005,231207,9,231207_glu005_9,34.3172,24.226,0.306551849
glu005,231207,9,231207_glu005_9,34.7923,24.7011,0.319372186
glu005,231207,9,231207_glu005_9,35.2673,25.1761,0.34623304
glu005,231207,9,231207_glu005_9,35.7423,25.6511,0.31377789
glu005,231207,9,231207_glu005_9,36.2173,26.1261,0.266059497
glu005,231207,9,231207_glu005_9,36.6923,26.6011,0.264213408
glu005,231207,9,231207_glu005_9,37.1674,27.0762,0.322463215
glu005,231207,9,231207_glu005_9,37.6424,27.5512,0.280815204
glu005,231207,9,231207_glu005_9,38.1174,28.0262,0.299038156
glu005,231207,9,231207_glu005_9,38.5924,28.5012,0.340402102
glu005,231207,9,231207_glu005_9,39.0674,28.9762,0.343085395
glu005,231207,9,231207_glu005_9,39.5425,29.4513,0.280797139
glu005,231207,9,231207_glu005_9,40.0175,29.9263,0.257456459
glu005,231207,9,231207_glu005_9,40.4925,30.4013,0.355444215
