"carbonsource","cell_area_cyto","cell_area_nucleus","cellno","experiment","measurement_count","ID","time","measured_nuc_area","measured_cyto_area","BG_area","REF_area","ROI_nuc","ROI_cyto","BG","REF","REF_BG","logref","MID","a","r","y_start",".fitted",".resid","recovery_time","ROI_nuc_BG","ROI_cyto_BG","frap_norm","normREF","fullnormREF","normint","bleach_corrected_nucleus","bleach_corrected_nucleus_zeroes","fraptest","reftest","bleach_corrected_nucleus_test","normint_cyto","normint_nuc_zero","bleach_depth_nuc","bleached_volume","gap_ratio_nuc","corr_normint_nuc","tag"
"glu005",15.677,16.583,10,231207,63,"231207-glu005-10-63",34.4571,1.9985,3.1757,6.693,44.664,6.793,4.165,1.08,6.867,5.787,1.91500901772162,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.85274094341468,-0.0657409434146832,23.3652,5.713,3.085,0.135132101730679,11.6614956166621,0.617382739676955,0.489902855328194,8.6348439652272,0.222371264218187,0.257289030200949,0.525183773482167,0.33731501200675,0.492738626877657,0.392031683876144,0.850661574628681,0.180772477838751,22.0238275221612,0.0222442195769666,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,64,"231207-glu005-10-64",34.867,1.9985,3.1757,6.693,44.664,6.291,4.293,1.168,6.984,5.816,1.91927278952701,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.80741607340967,0.00858392659032958,23.7751,5.123,3.125,0.106960874542638,11.7199340775025,0.620476587862652,0.437118499653857,7.77216462075941,0.180548290300149,0.230717959341758,0.527815591251475,0.303640263026915,0.496638686629888,0.329526920754915,0.850661574628681,0.180772477838751,22.0238275221612,0.0198475264671416,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,65,"231207-glu005-10-65",35.2769,1.9985,3.1757,6.693,44.664,5.273,3.801,1.016,6.979,5.963,1.94061041596041,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.76252339740781,0.200476602592192,24.185,4.257,2.785,0.04983276841231,12.016156620383,0.636159197631533,0.354273012119271,6.48259141652898,0.11802936385106,0.191717031606064,0.541156184771758,0.253280765884007,0.431693304712866,0.231425172464948,0.850661574628681,0.180772477838751,22.0238275221612,0.0160858965937137,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,66,"231207-glu005-10-66",35.6868,1.9985,3.1757,6.693,44.664,6.247,3.67,1.115,6.79,5.675,1.89836920428631,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.71805879423552,-0.0430587942355238,24.5949,5.132,2.555,0.104491683315001,11.435802250658,0.605434084614951,0.448766067085913,7.84438701597172,0.184049655402528,0.231123280761644,0.515019511752428,0.30651290613777,0.416140477839097,0.343319424878124,0.850661574628681,0.180772477838751,22.0238275221612,0.0203763885561829,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,67,"231207-glu005-10-67",36.0968,1.9985,3.1757,6.693,44.664,6.735,4.362,1.114,6.492,5.378,1.85285456858787,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.67400748918506,-0.296007489185063,25.0049,5.621,3.248,0.131877258748793,10.837311806879,0.5737488118166,0.518671059776286,8.62409856793281,0.22185032387846,0.253145744575448,0.488066067701243,0.337007578110057,0.558226109541109,0.426097644926138,0.850661574628681,0.180772477838751,22.0238275221612,0.0235504504952365,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,68,"231207-glu005-10-68",36.5067,1.9985,3.1757,6.693,44.664,5.836,3.659,1.068,6.759,5.691,1.90076333980068,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.63038692692703,0.0606130730729717,25.4148,4.768,2.591,0.0814271925295742,11.4680441600871,0.607141035338094,0.415764007658284,7.34283446718673,0.159734225456421,0.214730281112923,0.51647154914239,0.286962987929187,0.420817459614384,0.30423993095073,0.850661574628681,0.180772477838751,22.0238275221612,0.018877917893242,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,69,"231207-glu005-10-69",36.9166,1.9985,3.1757,6.693,44.664,5.909,4.558,1.091,6.24,5.149,1.81628946697133,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.58718230729431,-0.438182307294309,25.8247,4.818,3.467,0.0855238052481537,10.3758494781741,0.549318079591609,0.464347522594157,7.44769103110833,0.164817705623358,0.216982066778956,0.467283782557401,0.291085111171819,0.622366019666141,0.361770255113421,0.850661574628681,0.180772477838751,22.0238275221612,0.0210838702821711,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,70,"231207-glu005-10-70",37.3265,1.9985,3.1757,6.693,44.664,6.625,5.577,1.305,6.783,5.478,1.86841182074914,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.54438966407788,-0.0663896640778834,26.2346,5.32,4.272,0.125704280679701,11.0388237408113,0.584417253836247,0.481935405883108,8.25455856223209,0.203934904761027,0.239589994865929,0.497141301388511,0.322647560823218,0.720815536727228,0.382597003204507,0.850661574628681,0.180772477838751,22.0238275221612,0.0218824546005078,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,71,"231207-glu005-10-71",37.7364,1.9985,3.1757,6.693,44.664,5.538,5.773,1.047,6.562,5.515,1.87410721057681,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.5020050688884,0.0129949311115976,26.6445,4.491,4.726,0.0647040337605783,11.1133831563663,0.588364577383516,0.404107366479787,6.99443503188793,0.142843708036474,0.202255388523099,0.5004991378528,0.273415648141598,0.792069195570059,0.290436682121734,0.850661574628681,0.180772477838751,22.0238275221612,0.0183486438074017,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,72,"231207-glu005-10-72",38.1463,1.9985,3.1757,6.693,44.664,5.625,5.65,1.1,6.55,5.45,1.86408013080768,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.46002463079556,-0.0100246307955638,27.0544,4.525,4.55,0.0695862982334059,10.9824003993103,0.581430090070745,0.412022857979589,7.07384490875111,0.146693524576283,0.203786602776001,0.494600235956076,0.276542861591125,0.771666802879965,0.299809836626749,0.850661574628681,0.180772477838751,22.0238275221612,0.0187080496142187,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,73,"231207-glu005-10-73",38.5563,1.9985,3.1757,6.693,44.664,6.382,5.485,1.102,6.66,5.558,1.88068567842246,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.41843440053051,0.139565599469494,27.4644,5.28,4.383,0.112067610945251,11.2000332879572,0.592952007451964,0.471427170281478,8.28511678790072,0.205416377434873,0.237788566333102,0.504401488338325,0.323922976769588,0.728899833673063,0.370153642502061,0.850661574628681,0.180772477838751,22.0238275221612,0.0214053242928419,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,74,"231207-glu005-10-74",38.9662,1.9985,3.1757,6.693,44.664,5.447,4.693,1.105,6.538,5.433,1.86144099242886,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.37725084815845,0.0557491518415469,27.8743,4.342,3.588,0.0595972973579654,10.9481433705418,0.579616454927405,0.396596925436968,6.83883138411819,0.13529999281487,0.19554506723832,0.49305744622924,0.26739988054959,0.610418450680783,0.281543169407216,0.850661574628681,0.180772477838751,22.0238275221612,0.0180076294657637,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,75,"231207-glu005-10-75",39.3761,1.9985,3.1757,6.693,44.664,7.051,4.799,1.123,6.174,5.051,1.80022354764018,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.33646000037356,-0.285460000373565,28.2842,5.928,3.676,0.149610541201823,10.1783677829204,0.538863006412355,0.582411652480013,9.37189980067772,0.258103969747612,0.266971708564892,0.458390053543879,0.366473977912454,0.67268703454469,0.501576271069341,0.850661574628681,0.180772477838751,22.0238275221612,0.0264446155825534,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,76,"231207-glu005-10-76",39.786,1.9985,3.1757,6.693,44.664,5.884,4.849,1.053,6.659,5.606,1.8879783269686,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.29605811255247,0.309941887447531,28.6941,4.831,3.796,0.0841208556869964,11.2967590162447,0.598072859621394,0.427644777856468,7.66626529264218,0.175414256587406,0.217567531052124,0.508757600508213,0.299802701756059,0.625875618012933,0.318308582873221,0.850661574628681,0.180772477838751,22.0238275221612,0.0194173686397678,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,77,"231207-glu005-10-77",40.1959,1.9985,3.1757,6.693,44.664,5.622,4.458,1.046,6.191,5.145,1.815638743018,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.25604147577854,-0.111041475778541,29.104,4.576,3.412,0.069417944286067,10.3677890008168,0.548891341910823,0.441367006951965,7.28886970883964,0.1571179965003,0.206083424155355,0.46692077320991,0.285067743553596,0.612969077682337,0.334557804222081,0.850661574628681,0.180772477838751,22.0238275221612,0.0200404315057337,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,78,"231207-glu005-10-78",40.6058,1.9985,3.1757,6.693,44.664,5.905,4.652,1.135,6.327,5.192,1.82325813628743,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.21640641650143,-0.0244064165014279,29.5139,4.77,3.517,0.0852993333183686,10.462499609765,0.553905509660057,0.45591399549951,7.62640588579611,0.173481859638757,0.214820352539564,0.471186133042926,0.298293643507297,0.626112836071647,0.351783667106557,0.850661574628681,0.180772477838751,22.0238275221612,0.020700942878378,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,79,"231207-glu005-10-79",41.0157,1.9985,3.1757,6.693,44.664,6.422,4.634,1.056,6.251,5.195,1.82374251508111,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.17714929619981,0.0178507038001925,29.9238,5.366,3.578,0.114312330243103,10.4685449677829,0.554225562920646,0.512583173355412,8.61151513654534,0.221240275050825,0.241661637678679,0.471458390053544,0.33685255489494,0.63660450445122,0.418888654804266,0.850661574628681,0.180772477838751,22.0238275221612,0.0232740277701335,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,80,"231207-glu005-10-80",41.4257,1.9985,3.1757,6.693,44.664,7.324,4.556,1.071,6.113,5.042,1.79873508296448,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.13825707050944,-0.0962570705094352,30.3338,6.253,3.485,0.164930750409661,10.1602317088665,0.537902846630587,0.615438720215722,10.0726812623469,0.292078081892043,0.281608315394108,0.457573282512025,0.394041142260073,0.638873484872124,0.540685378664509,0.850661574628681,0.180772477838751,22.0238275221612,0.0279442217569332,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,81,"231207-glu005-10-81",41.8356,1.9985,3.1757,6.693,44.664,4.927,5.082,1.058,6.287,5.229,1.82921580627201,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.09974514106405,0.129254858935948,30.7437,3.869,4.024,0.0304159464858919,10.5370590253199,0.557852833207326,0.367180253114558,6.25579858203881,0.107034373809271,0.174243174837646,0.474543969507215,0.244745901513672,0.711302365741351,0.246709323055636,0.850661574628681,0.180772477838751,22.0238275221612,0.0166719546248302,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,82,"231207-glu005-10-82",42.2455,1.9985,3.1757,6.693,44.664,5.567,5.533,1.107,6.362,5.255,1.83338114391887,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.06160044102174,0.193399558978265,31.1536,4.46,4.426,0.0663314552515208,10.5894521281423,0.560626628132434,0.42117381957346,7.23846120463705,0.154674175896466,0.200859281410158,0.476903530265904,0.283214258592368,0.77849102870232,0.310645976984042,0.850661574628681,0.180772477838751,22.0238275221612,0.0191235523956796,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,83,"231207-glu005-10-83",42.6554,1.9985,3.1757,6.693,44.664,5.785,5.05,1.124,6.195,5.071,1.8035233361483,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.023819468677,0.0471805313229963,31.5635,4.661,3.926,0.0785651754248131,10.2186701697069,0.540996694816284,0.456125887477754,7.59307798110403,0.171866112029152,0.209911459787612,0.460205100281332,0.297113863094723,0.715602102070673,0.3520345796684,0.850661574628681,0.180772477838751,22.0238275221612,0.0207105639116898,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,84,"231207-glu005-10-84",43.0653,1.9985,3.1757,6.693,44.664,6.196,4.659,1.086,5.908,4.822,1.76164384532343,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.98639875571479,-0.164398755714786,31.9734,5.11,3.573,0.10162966621024,9.71690545421544,0.514432274187364,0.525887590867023,8.35578048557401,0.208842176375922,0.230132495068589,0.437607768400036,0.326985331563999,0.68488985476188,0.434643123233508,0.850661574628681,0.180772477838751,22.0238275221612,0.0238781197472535,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,85,"231207-glu005-10-85",43.4752,1.9985,3.1757,6.693,44.664,4.92,5.169,1.054,5.939,4.885,1.77240674071224,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.94933486689203,-0.0643348668920343,32.3833,3.866,4.115,0.0300231206087679,9.84385797259279,0.521153392659741,0.39273220019668,6.34534641102839,0.111375681550397,0.174108067697684,0.443325165623015,0.248332052397481,0.778610389350141,0.276966742687845,0.850661574628681,0.180772477838751,22.0238275221612,0.0178321501928535,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,86,"231207-glu005-10-86",43.8852,1.9985,3.1757,6.693,44.664,6.789,5.195,1.059,6.042,4.983,1.78892211440789,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.91261548661192,0.0703845133880794,32.7933,5.73,4.136,0.134907629800893,10.0413396678464,0.531608465838995,0.570640989105083,9.44008425677418,0.261409574254345,0.258054637327401,0.452218894636537,0.369478790687768,0.767192883808371,0.487638002492778,0.850661574628681,0.180772477838751,22.0238275221612,0.0259101642768897,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,87,"231207-glu005-10-87",44.2951,1.9985,3.1757,6.693,44.664,5.985,5.531,1.212,6.316,5.104,1.80894429398216,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.87625515604395,0.227744843956048,33.2032,4.773,4.319,0.0897887719140722,10.2851691079045,0.544517280682768,0.464066263755622,7.89296265146342,0.186404617937854,0.214955459679526,0.46319992739813,0.308951197865063,0.782145338408583,0.361437201562728,0.850661574628681,0.180772477838751,22.0238275221612,0.02107109962102,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,88,"231207-glu005-10-88",44.705,1.9985,3.1757,6.693,44.664,5.895,6.263,1.049,6.105,5.056,1.80104951613515,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.84024153836942,0.215758461630582,33.6131,4.846,5.214,0.0847381534939056,10.188443379617,0.539396428513337,0.475636936815578,8.04376525745339,0.193715577099606,0.218243066751934,0.458843815228242,0.314880246213429,0.953188698475011,0.375138650969969,0.850661574628681,0.180772477838751,22.0238275221612,0.021596470292776,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,89,"231207-glu005-10-89",45.1149,1.9985,3.1757,6.693,44.664,5.327,5.272,1.097,5.891,4.794,1.75682289934716,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.80457132751743,-0.0105713275174306,34.023,4.23,4.175,0.05286313946441,9.6604821127144,0.511445110421863,0.437866345659167,7.04763997718404,0.145423101009889,0.190501067346406,0.435066702967601,0.275909040822771,0.804958281919707,0.330412484987269,0.850661574628681,0.180772477838751,22.0238275221612,0.0198814826904437,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,90,"231207-glu005-10-90",45.5248,1.9985,3.1757,6.693,44.664,5.378,4.343,1.132,5.839,4.707,1.74169349155457,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.76924124894204,-0.0622412489420414,34.4329,4.246,3.211,0.055725156569171,9.4851667301933,0.50216356586477,0.447646321965441,7.10085587057527,0.148003024750499,0.191221638759536,0.427171249659679,0.278015565211901,0.630537659229029,0.341993475122422,0.850661574628681,0.180772477838751,22.0238275221612,0.0203255461165868,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,91,"231207-glu005-10-91",45.9347,1.9985,3.1757,6.693,44.664,5.727,4.213,1.113,5.87,4.757,1.75041650569367,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.73424805932164,0.022751940678357,34.8428,4.614,3.1,0.075310332442928,9.58592269715945,0.507497786874594,0.481330816632523,7.74525396638804,0.179243653063719,0.20779478126154,0.431708866503312,0.303270571190946,0.602342442007129,0.381881076915161,0.850661574628681,0.180772477838751,22.0238275221612,0.0218550030029153,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,92,"231207-glu005-10-92",46.3447,1.9985,3.1757,6.693,44.664,5.596,4.545,1.207,5.66,4.453,1.69616591594392,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.69958013111178,-0.24658013111178,35.2528,4.389,3.338,0.0679588767424634,8.97332641800526,0.475065723134868,0.489116275898906,7.3952253973778,0.162274154714,0.197661745764391,0.404120156094019,0.289589108034787,0.692864898817323,0.391100253336249,0.850661574628681,0.180772477838751,22.0238275221612,0.0222085046482832,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,93,"231207-glu005-10-93",46.7546,1.9985,3.1757,6.693,44.664,6.076,3.547,1.081,5.701,4.62,1.7263316639056,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.66525119309046,-0.0452511930904631,35.6627,4.995,2.466,0.094895508316685,9.3098513476722,0.492882021307678,0.53652843783042,8.44789858885066,0.21330809184663,0.224953388036713,0.419275796351756,0.330838232890969,0.493362367664044,0.447243516102937,0.850661574628681,0.180772477838751,22.0238275221612,0.0243612713226411,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,94,"231207-glu005-10-94",47.1645,1.9985,3.1757,6.693,44.664,6.204,3.465,1.079,5.996,4.917,1.77782956369456,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.63124959767698,0.285750402323018,36.0726,5.125,2.386,0.102078610069811,9.90834179145113,0.524567294106029,0.517240937774454,8.70030412193775,0.22554479380868,0.230808030768399,0.44622924040294,0.340751382965607,0.448523449910725,0.424404161396464,0.850661574628681,0.180772477838751,22.0238275221612,0.0234855152790307,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,95,"231207-glu005-10-95",47.5744,1.9985,3.1757,6.693,44.664,4.985,2.92,1.237,5.62,4.383,1.68324583957882,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.59757222350525,-0.214572223505254,36.4825,3.748,1.683,0.0336707894677771,8.83226806425265,0.467597813721115,0.424353062286401,6.38656756559428,0.113374096469378,0.168793853525846,0.397767492512932,0.250153680555825,0.354917626263112,0.31441068738239,0.850661574628681,0.180772477838751,22.0238275221612,0.0192679070819729,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,96,"231207-glu005-10-96",47.9843,1.9985,3.1757,6.693,44.664,5.487,3.478,1.079,5.684,4.605,1.72365905652412,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,4.56421597897289,0.0407840210271129,36.8924,4.408,2.399,0.0618420166558172,9.27962455758236,0.491281755004731,0.475019217927113,7.53940163636317,0.169263865458037,0.198517424317484,0.417914511298666,0.295333327269166,0.481521337179809,0.374407177178051,0.850661574628681,0.180772477838751,22.0238275221612,0.0215684225391399,"231207_glu005_10"
